product_id,order_date,courier_delivery,city,district,type_of_delivery, estimated_delivery_time_days,product_rating,,,,
292,13/07/22,J&T Express,Palembang,Bukit Kecil,Express,5,3,,,,
299,17/01/23,J&T Express,Palembang,Seberang Ulu Iii,Same Day,3,2,,,,
226,02/04/23,J&T Express,Surabaya,Tegalsari,Express,3,4,,,,
234,26/09/22,Sicepat,Pontianak,Pontianak Utara,Express,3,2,,,,
126,17/10/22,Ninja Xpress,Depok,Cimanggis,Reguler,5,3,,,,
273,19/03/23,Pos Indonesia,Medan,Medan Johor,Express,2,2,,,,
161,07/04/23,J&T Express,Surabaya,Wonokromo,Next Day,1,4,,,,
279,17/05/23,Pos Indonesia,Bandar Lampung,Rajabasa,Next Day,4,2,,,,
295,27/10/22,Jne,Batam,Bengkong,Reguler,5,3,,,,
260,04/04/23,Jne,Depok,Pancoran Mas,Express,5,3,,,,
187,04/03/23,Ninja Xpress,Padang,Padang Utara,Next Day,3,5,,,,
297,23/03/23,Sicepat,Denpasar,Renon,Express,4,5,,,,
166,27/08/22,Sicepat,Malang,Sukun,Reguler,4,2,,,,
218,06/02/23,Sicepat,Bekasi,Bekasi Utara,Next Day,5,3,,,,
122,22/01/23,J&T Express,Batam,Belakang Padang,Next Day,0,1,,,,
295,12/05/23,Ninja Xpress,Yogyakarta,Wirobrajan,Next Day,5,3,,,,
113,04/04/23,Ninja Xpress,Surabaya,Asemrowo,Express,2,5,,,,
210,05/03/23,Sicepat,Batam,Sagulung,Same Day,4,4,,,,
252,07/01/23,Pos Indonesia,Bandar Lampung,Rajabasa,Next Day,5,3,,,,
249,21/12/22,Pos Indonesia,Tangerang,Curug,Same Day,5,3,,,,
187,22/10/22,Ninja Xpress,Surakarta,Ngargoyoso,Reguler,2,2,,,,
184,10/02/23,J&T Express,Padang,Padang Timur,Same Day,0,1,,,,
164,25/11/22,Sicepat,Bandung,Cicendo,Same Day,5,5,,,,
292,07/12/22,Sicepat,Batam,Sekupang,Same Day,3,2,,,,
234,23/10/22,Ninja Xpress,Surakarta,Kartasura,Reguler,5,3,,,,
254,12/03/23,Ninja Xpress,Pekanbaru,Pekanbaru Kota,Express,3,5,,,,
164,27/01/23,Ninja Xpress,Tangerang,Pagedangan,Next Day,1,2,,,,
256,29/12/22,Jne,Pekanbaru,Bukit Raya,Same Day,5,3,,,,
173,17/05/23,J&T Express,Denpasar,Kerobokan,Same Day,1,5,,,,
287,17/08/22,Jne,Bekasi,Pondok Melati,Same Day,5,3,,,,
235,14/12/22,Sicepat,Makassar,Tamalanrea,Next Day,0,1,,,,
145,18/02/23,Sicepat,Bandar Lampung,Teluk Betung Selatan,Express,1,5,,,,
157,24/08/22,Ninja Xpress,Bogor,Nanggung,Reguler,1,5,,,,
204,29/12/22,J&T Express,Jakarta,Setiabudi,Next Day,5,3,,,,
267,10/01/23,J&T Express,Makassar,Biring Romang,Express,2,5,,,,
151,28/09/22,J&T Express,Pontianak,Pontianak Kota,Same Day,1,5,,,,
226,19/12/22,Jne,Denpasar,Padangsambian Klod,Express,5,2,,,,
288,04/06/23,Pos Indonesia,Medan,Medan Baru,Express,2,4,,,,
292,11/12/22,Pos Indonesia,Bekasi,Bekasi Utara,Same Day,2,5,,,,
273,21/04/23,Ninja Xpress,Makassar,Makassar Utara,Express,3,2,,,,
141,01/05/23,Jne,Padang,Koto Tangah,Next Day,2,5,,,,
122,09/10/22,J&T Express,Depok,Cimanggis,Same Day,5,3,,,,
151,27/08/22,Jne,Pekanbaru,Sail,Same Day,1,5,,,,
234,17/07/22,Sicepat,Malang,Ngajung,Same Day,3,2,,,,
212,31/12/22,Ninja Xpress,Bandung,Coblong,Next Day,4,2,,,,
184,09/11/22,J&T Express,Pekanbaru,Pekanbaru Kota,Next Day,5,4,,,,
281,05/06/23,Pos Indonesia,Batam,Lubuk Baja,Same Day,3,5,,,,
240,01/03/23,J&T Express,Malang,Lawang,Same Day,1,5,,,,
271,18/05/23,Pos Indonesia,Pontianak,Pontianak Barat,Reguler,4,5,,,,
142,21/09/22,J&T Express,Padang,Padang Barat,Same Day,5,3,,,,
176,02/06/23,Sicepat,Semarang,Tugu Mulyo,Reguler,5,4,,,,
287,24/03/23,Sicepat,Surakarta,Kalijambe,Reguler,5,3,,,,
139,20/11/22,Pos Indonesia,Bogor,Babakan Madang,Same Day,5,3,,,,
213,20/05/23,Jne,Semarang,Semarang Utara,Express,5,2,,,,
287,15/11/22,Jne,Surabaya,Semampir,Reguler,3,5,,,,
251,28/06/22,Sicepat,Malang,Tumpang,Same Day,2,4,,,,
158,05/11/22,Ninja Xpress,Semarang,Tugu Mulyo,Express,5,3,,,,
265,16/12/22,Pos Indonesia,Bandar Lampung,Enggal,Same Day,5,2,,,,
248,18/01/23,Ninja Xpress,Semarang,Semarang Utara,Next Day,1,2,,,,
127,14/02/23,Ninja Xpress,Semarang,Gunungpati,Next Day,0,1,,,,
294,27/01/23,Pos Indonesia,Surakarta,Mojogedang,Express,2,5,,,,
132,20/04/23,Sicepat,Depok,Limo,Same Day,0,1,,,,
213,06/12/22,Jne,Depok,Cinere,Reguler,1,5,,,,
249,22/09/22,J&T Express,Semarang,Pedurungan,Express,5,3,,,,
201,06/08/22,Sicepat,Semarang,Semarang Utara,Next Day,0,1,,,,
213,14/04/23,Sicepat,Pekanbaru,Lima Puluh,Same Day,0,1,,,,
136,18/10/22,J&T Express,Depok,Cimanggis,Same Day,2,5,,,,
154,04/11/22,J&T Express,Surakarta,Banyudono,Next Day,0,1,,,,
160,23/04/23,Pos Indonesia,Surabaya,Genteng,Reguler,0,1,,,,
117,05/04/23,J&T Express,Tangerang,Pasar Kemis,Reguler,5,5,,,,
118,25/01/23,Jne,Makassar,Tamalanrea,Next Day,0,1,,,,
212,28/01/23,Ninja Xpress,Surakarta,Gemolong,Reguler,2,4,,,,
161,10/11/22,Ninja Xpress,Tangerang,Legok,Express,4,5,,,,
128,21/07/22,J&T Express,Pontianak,Pontianak Barat,Next Day,4,2,,,,
290,23/12/22,Ninja Xpress,Bogor,Dramaga,Reguler,2,4,,,,
134,04/04/23,Jne,Palembang,Sukarami,Reguler,1,5,,,,
112,04/10/22,Sicepat,Surabaya,Bulak,Next Day,3,5,,,,
189,27/03/23,Ninja Xpress,Yogyakarta,Pakualaman,Express,4,4,,,,
262,17/11/22,Ninja Xpress,Jakarta,Ciracas,Reguler,5,3,,,,
178,09/12/22,Sicepat,Malang,Singosari,Reguler,3,4,,,,
295,13/06/22,Ninja Xpress,Bandung,Panyileukan,Express,5,3,,,,
170,12/07/22,Jne,Padang,Koto Tangah,Express,5,5,,,,
145,07/01/23,Ninja Xpress,Jakarta,Pasar Rebo,Same Day,5,3,,,,
294,06/08/22,Ninja Xpress,Batam,Galang,Express,3,4,,,,
233,27/02/23,Pos Indonesia,Bandung,Bojongloa Kaler,Reguler,1,2,,,,
142,05/01/23,Pos Indonesia,Pontianak,Pontianak Selatan,Next Day,5,3,,,,
271,16/08/22,J&T Express,Makassar,Rappocini,Express,5,3,,,,
145,29/08/22,Pos Indonesia,Denpasar,Denpasar Tengah,Same Day,1,5,,,,
136,31/10/22,J&T Express,Jakarta,Pancoran,Same Day,0,1,,,,
271,26/01/23,J&T Express,Pontianak,Pontianak Tenggara,Next Day,4,5,,,,
181,04/04/23,Sicepat,Bandar Lampung,Sukabumi,Next Day,5,2,,,,
158,11/06/23,J&T Express,Medan,Medan Polonia,Same Day,2,2,,,,
230,06/12/22,Sicepat,Bogor,Parung Panjang,Same Day,5,5,,,,
205,25/03/23,J&T Express,Surabaya,Kenjeran,Express,5,3,,,,
182,14/04/23,Sicepat,Bandung,Bandung Wetan,Express,4,5,,,,
237,22/11/22,Pos Indonesia,Bogor,Gunung Putri,Reguler,5,5,,,,
293,11/09/22,J&T Express,Malang,Ngajung,Next Day,5,3,,,,
287,14/10/22,Sicepat,Surakarta,Gemolong,Express,3,2,,,,
260,12/11/22,Ninja Xpress,Palembang,Kemuning,Next Day,4,5,,,,
181,12/04/23,Jne,Denpasar,Denpasar Timur,Next Day,1,5,,,,
156,31/10/22,J&T Express,Pekanbaru,Marpoyan Damai,Same Day,1,4,,,,
204,23/08/22,Jne,Palembang,Sukarami,Same Day,5,4,,,,
141,24/02/23,J&T Express,Bandar Lampung,Rajabasa,Same Day,3,5,,,,
211,29/05/23,Pos Indonesia,Palembang,Bukit Kecil,Express,2,4,,,,
133,29/10/22,Sicepat,Palembang,Kemuning,Express,0,1,,,,
284,24/08/22,Pos Indonesia,Medan,Medan Petisah,Reguler,5,3,,,,
112,02/07/22,J&T Express,Palembang,Sako,Same Day,1,5,,,,
253,23/11/22,Sicepat,Padang,Padang Barat,Reguler,4,2,,,,
185,14/04/23,Ninja Xpress,Padang,Padang Timur,Same Day,0,1,,,,
253,10/04/23,Jne,Makassar,Makassar Barat,Same Day,0,1,,,,
196,20/08/22,Pos Indonesia,Yogyakarta,Mantrijeron,Express,3,2,,,,
130,10/07/22,Ninja Xpress,Semarang,Tugu Mulyo,Next Day,5,2,,,,
197,03/12/22,Ninja Xpress,Bekasi,Bekasi Barat,Express,5,2,,,,
152,11/02/23,Jne,Makassar,Bontoala,Next Day,1,2,,,,
225,05/01/23,J&T Express,Jakarta,Menteng,Same Day,5,5,,,,
210,21/02/23,Jne,Makassar,Tallo,Next Day,3,2,,,,
127,08/05/23,Pos Indonesia,Surabaya,Simokerto,Same Day,2,4,,,,
156,10/11/22,Sicepat,Bandar Lampung,Teluk Betung Utara,Same Day,0,1,,,,
142,28/01/23,Ninja Xpress,Surabaya,Bulak,Next Day,5,5,,,,
112,21/05/23,Pos Indonesia,Jakarta,Cempaka Putih,Reguler,0,1,,,,
163,25/11/22,Sicepat,Surakarta,Laweyan,Express,0,1,,,,
115,20/04/23,Sicepat,Yogyakarta,Jetis,Next Day,5,4,,,,
236,09/01/23,Sicepat,Bandung,Panyileukan,Next Day,5,3,,,,
233,09/08/22,Pos Indonesia,Bekasi,Mustika Jaya,Express,5,3,,,,
117,09/03/23,Sicepat,Depok,Cipayung,Reguler,5,3,,,,
173,19/03/23,Pos Indonesia,Makassar,Makassar City,Reguler,5,2,,,,
266,11/02/23,Pos Indonesia,Bekasi,Mustika Jaya,Same Day,0,1,,,,
294,08/07/22,Jne,Padang,Lubuk Kilangan,Next Day,3,5,,,,
182,19/10/22,Ninja Xpress,Depok,Limo,Next Day,4,2,,,,
285,03/11/22,J&T Express,Depok,Cimanggis,Express,5,3,,,,
125,04/11/22,Jne,Palembang,Kemuning,Express,5,3,,,,
188,19/07/22,Sicepat,Depok,Cilodong,Express,5,5,,,,
120,09/02/23,Sicepat,Tangerang,Kronjo,Same Day,0,1,,,,
135,13/11/22,Sicepat,Pekanbaru,Marpoyan Damai,Reguler,1,2,,,,
144,05/01/23,Ninja Xpress,Pekanbaru,Tenayan Raya,Reguler,1,4,,,,
274,11/06/23,J&T Express,Depok,Tapos,Same Day,5,3,,,,
140,30/10/22,Ninja Xpress,Palembang,Bukit Besar,Reguler,1,2,,,,
231,21/11/22,Ninja Xpress,Bogor,Citeureup,Same Day,2,2,,,,
205,10/08/22,Sicepat,Surabaya,Rungkut,Next Day,5,3,,,,
296,12/07/22,J&T Express,Yogyakarta,Tegalrejo,Next Day,4,2,,,,
126,10/09/22,Ninja Xpress,Bandung,Panyileukan,Next Day,5,3,,,,
213,22/09/22,Ninja Xpress,Bandar Lampung,Teluk Betung Barat,Reguler,3,5,,,,
276,04/11/22,Pos Indonesia,Medan,Medan Perjuangan,Same Day,4,4,,,,
203,23/01/23,J&T Express,Medan,Medan Baru,Next Day,2,5,,,,
147,13/09/22,Pos Indonesia,Denpasar,Denpasar Barat,Next Day,2,5,,,,
127,19/01/23,Ninja Xpress,Palembang,Ilir Timur Tiga,Same Day,0,1,,,,
199,09/01/23,Jne,Bekasi,Rawalumbu,Next Day,2,5,,,,
219,01/05/23,Sicepat,Pontianak,Pontianak Tenggara,Next Day,3,2,,,,
229,28/07/22,Sicepat,Palembang,Kalidoni,Reguler,5,3,,,,
242,18/07/22,Jne,Bandung,Cibeunying Kaler,Next Day,3,4,,,,
208,10/01/23,Sicepat,Tangerang,Kosambi,Same Day,2,4,,,,
253,27/08/22,Jne,Batam,Bengkong,Same Day,0,1,,,,
183,16/09/22,J&T Express,Palembang,Bukit Besar,Next Day,2,5,,,,
150,15/04/23,Ninja Xpress,Tangerang,Larangan,Next Day,0,1,,,,
197,22/08/22,Pos Indonesia,Bandar Lampung,Sukabumi,Reguler,3,2,,,,
146,30/06/22,Sicepat,Bekasi,Rawalumbu,Same Day,4,5,,,,
215,23/10/22,Jne,Bogor,Babakan Madang,Express,0,1,,,,
170,05/08/22,Ninja Xpress,Bekasi,Jatiwaringin,Express,5,3,,,,
150,18/03/23,Sicepat,Surabaya,Sukolilo,Reguler,1,5,,,,
225,08/05/23,Pos Indonesia,Makassar,Manggala,Reguler,4,4,,,,
121,13/07/22,Pos Indonesia,Surakarta,Tawangmangu,Reguler,4,5,,,,
236,17/11/22,Ninja Xpress,Yogyakarta,Ngampilan,Same Day,5,3,,,,
153,24/03/23,Pos Indonesia,Depok,Sawangan,Express,3,4,,,,
171,16/11/22,Jne,Bandar Lampung,Teluk Betung Selatan,Express,0,1,,,,
133,23/01/23,Jne,Surabaya,Lakarsantri,Reguler,1,5,,,,
233,10/10/22,J&T Express,Bogor,Bogor Selatan,Next Day,5,5,,,,
172,14/11/22,Jne,Bekasi,Bekasi Utara,Same Day,4,5,,,,
139,26/03/23,Jne,Bandung,Bojongloa Kidul,Reguler,5,3,,,,
145,27/03/23,Jne,Tangerang,Ciputat,Same Day,3,2,,,,
250,15/08/22,J&T Express,Semarang,Semarang Timur,Next Day,0,1,,,,
172,03/10/22,J&T Express,Yogyakarta,Mantrijeron,Same Day,4,2,,,,
222,17/02/23,J&T Express,Yogyakarta,Keparakan,Same Day,5,2,,,,
144,11/03/23,Pos Indonesia,Bandung,Bojongloa Kaler,Express,5,3,,,,
122,25/11/22,Ninja Xpress,Surakarta,Karanganyar,Reguler,4,5,,,,
166,05/10/22,Pos Indonesia,Padang,Padang Barat,Express,2,2,,,,
209,01/09/22,Pos Indonesia,Bandar Lampung,Teluk Betung Selatan,Same Day,5,3,,,,
213,08/11/22,Jne,Yogyakarta,Umbulharjo,Same Day,3,5,,,,
272,16/06/22,Sicepat,Tangerang,Karang Tengah,Express,4,2,,,,
294,15/09/22,Pos Indonesia,Surakarta,Jebres,Express,5,5,,,,
260,24/09/22,J&T Express,Padang,Padang Timur,Reguler,1,5,,,,
138,10/04/23,Jne,Semarang,Banyumanik,Next Day,4,5,,,,
164,29/10/22,Sicepat,Pontianak,Pontianak Barat,Reguler,0,1,,,,
216,28/07/22,Ninja Xpress,Surabaya,Lakarsantri,Reguler,3,5,,,,
271,13/06/22,Ninja Xpress,Yogyakarta,Sewon,Next Day,4,4,,,,
276,10/08/22,Jne,Yogyakarta,Gondomanan,Express,1,4,,,,
243,22/04/23,Ninja Xpress,Bogor,Bogor Selatan,Express,5,5,,,,
134,25/03/23,Sicepat,Makassar,Makassar Timur,Reguler,5,3,,,,
115,30/03/23,J&T Express,Denpasar,Kedonganan,Reguler,2,5,,,,
270,01/10/22,Pos Indonesia,Depok,Cimanggis,Express,3,5,,,,
222,22/04/23,Ninja Xpress,Surakarta,Jebres,Express,2,2,,,,
158,13/11/22,Sicepat,Palembang,Sako,Express,3,5,,,,
208,15/02/23,Sicepat,Bandung,Gedebage,Same Day,3,4,,,,
140,09/04/23,Sicepat,Depok,Sawangan,Reguler,0,1,,,,
229,07/01/23,Ninja Xpress,Depok,Tapos,Next Day,3,2,,,,
215,15/11/22,Sicepat,Tangerang,Ciputat,Next Day,4,2,,,,
212,06/12/22,Pos Indonesia,Malang,Lowokwaru,Reguler,4,5,,,,
144,29/09/22,J&T Express,Bogor,Tanah Sereal,Next Day,0,1,,,,
207,30/09/22,Ninja Xpress,Bogor,Cileungsi,Reguler,2,5,,,,
172,29/01/23,Sicepat,Batam,Sekupang,Same Day,5,3,,,,
131,31/12/22,Jne,Pontianak,Pontianak Kota,Same Day,5,3,,,,
198,20/08/22,Jne,Bandar Lampung,Kedamaian,Express,4,2,,,,
138,03/12/22,Pos Indonesia,Denpasar,Kerobokan,Next Day,5,3,,,,
259,25/07/22,Sicepat,Yogyakarta,Jetis,Express,5,5,,,,
221,15/04/23,Pos Indonesia,Palembang,Plaju,Express,5,3,,,,
168,23/11/22,Ninja Xpress,Pekanbaru,Senapelan,Same Day,1,5,,,,
171,14/11/22,Sicepat,Surakarta,Jenawi,Express,5,3,,,,
244,04/08/22,Jne,Bekasi,Jati Sampurna,Next Day,0,1,,,,
260,09/09/22,Sicepat,Surakarta,Laweyan,Same Day,5,4,,,,
136,27/07/22,Jne,Palembang,Sukarami,Reguler,2,4,,,,
120,14/11/22,Sicepat,Denpasar,Tuban,Next Day,5,2,,,,
129,09/03/23,Jne,Yogyakarta,Sewon,Express,2,4,,,,
299,08/04/23,Ninja Xpress,Padang,Nanggalo,Express,0,1,,,,
187,05/07/22,Ninja Xpress,Surabaya,Tandes,Same Day,3,5,,,,
111,30/03/23,J&T Express,Depok,Mekarsari,Next Day,1,5,,,,
299,07/12/22,J&T Express,Makassar,Wajo,Same Day,0,1,,,,
268,23/11/22,Jne,Batam,Sei Beduk,Next Day,2,2,,,,
156,01/07/22,J&T Express,Medan,Medan Belawan,Express,5,3,,,,
277,31/07/22,Sicepat,Padang,Lubuk Kilangan,Express,5,4,,,,
288,21/02/23,Pos Indonesia,Padang,Pauh,Express,4,2,,,,
286,08/08/22,Sicepat,Jakarta,Ciracas,Reguler,5,4,,,,
150,16/03/23,Jne,Denpasar,Denpasar Timur,Next Day,5,5,,,,
174,14/03/23,J&T Express,Palembang,Seberang Ulu I,Next Day,0,1,,,,
249,11/10/22,Pos Indonesia,Denpasar,Sesetan,Reguler,0,1,,,,
262,20/02/23,Ninja Xpress,Yogyakarta,Jetis,Reguler,2,5,,,,
236,11/06/23,Pos Indonesia,Pontianak,Pontianak Timur,Express,3,5,,,,
242,11/04/23,Jne,Bekasi,Bekasi Timur,Next Day,3,2,,,,
252,22/04/23,Sicepat,Depok,Cimanggis,Express,2,5,,,,
227,07/11/22,Sicepat,Bogor,Leuwiliang,Reguler,0,1,,,,
291,30/01/23,Pos Indonesia,Pontianak,Pontianak Tenggara,Express,5,5,,,,
130,28/10/22,Pos Indonesia,Surabaya,Wiyung,Reguler,5,3,,,,
134,02/03/23,Pos Indonesia,Tangerang,Serpong Utara,Express,5,3,,,,
157,10/05/23,Pos Indonesia,Medan,Medan Johor,Next Day,5,3,,,,
252,04/05/23,Ninja Xpress,Bandar Lampung,Sukabumi,Same Day,5,2,,,,
127,25/10/22,J&T Express,Bekasi,Bekasi Utara,Same Day,0,1,,,,
149,22/06/22,Ninja Xpress,Batam,Sagulung,Express,5,3,,,,
151,23/04/23,Pos Indonesia,Yogyakarta,Gondomanan,Next Day,5,3,,,,
263,21/01/23,Pos Indonesia,Padang,Padang Selatan,Reguler,5,4,,,,
265,25/11/22,J&T Express,Bandung,Regol,Same Day,5,4,,,,
237,22/11/22,Pos Indonesia,Batam,Sagulung,Reguler,5,3,,,,
142,24/04/23,J&T Express,Batam,Nongsa,Express,5,5,,,,
112,15/05/23,Pos Indonesia,Palembang,Bukit Kecil,Reguler,2,5,,,,
274,10/05/23,J&T Express,Jakarta,Setiabudi,Reguler,5,4,,,,
207,11/09/22,Pos Indonesia,Bandung,Babakan Ciparay,Same Day,1,2,,,,
176,17/12/22,Jne,Tangerang,Legok,Express,0,1,,,,
284,06/01/23,Ninja Xpress,Medan,Medan Marelan,Reguler,3,2,,,,
247,01/02/23,Jne,Surabaya,Lakarsantri,Reguler,4,5,,,,
182,04/10/22,J&T Express,Yogyakarta,Pakualaman,Reguler,0,1,,,,
264,27/05/23,Sicepat,Yogyakarta,Ngampilan,Express,4,4,,,,
188,18/05/23,Ninja Xpress,Jakarta,Pancoran,Express,1,5,,,,
206,01/01/23,Ninja Xpress,Malang,Kedungkandang,Same Day,2,4,,,,
127,20/02/23,Sicepat,Bekasi,Jatiwaringin,Same Day,1,5,,,,
286,10/12/22,Jne,Jakarta,Kramat Jati,Reguler,0,1,,,,
190,23/01/23,J&T Express,Tangerang,Cipondoh,Next Day,1,4,,,,
253,11/05/23,J&T Express,Malang,Ngajung,Express,4,5,,,,
160,23/01/23,Sicepat,Semarang,Semarang Utara,Next Day,5,3,,,,
239,15/03/23,Sicepat,Bekasi,Bekasi Timur,Same Day,4,4,,,,
237,17/10/22,Pos Indonesia,Pekanbaru,Senapelan,Next Day,1,2,,,,
234,20/05/23,Jne,Palembang,Kalidoni,Express,0,1,,,,
278,02/01/23,Sicepat,Semarang,Semarang Selatan,Express,3,2,,,,
270,26/11/22,J&T Express,Semarang,Semarang Selatan,Next Day,1,2,,,,
163,04/07/22,J&T Express,Semarang,Pedurungan,Same Day,5,2,,,,
238,06/05/23,Jne,Pontianak,Pontianak Utara,Same Day,3,4,,,,
227,21/07/22,Jne,Depok,Cipayung,Reguler,2,4,,,,
291,22/02/23,Sicepat,Batam,Bengkong,Reguler,1,4,,,,
229,21/03/23,Ninja Xpress,Padang,Bungus Teluk Kabung,Express,3,5,,,,
183,10/03/23,Ninja Xpress,Malang,Klojen,Same Day,4,4,,,,
145,27/04/23,Sicepat,Makassar,Tallo,Same Day,2,5,,,,
224,24/02/23,Jne,Bandung,Coblong,Next Day,5,3,,,,
262,02/05/23,Pos Indonesia,Pekanbaru,Bukit Raya,Express,2,2,,,,
114,17/11/22,J&T Express,Tangerang,Pondok Aren,Next Day,3,2,,,,
152,13/06/22,J&T Express,Padang,Padang Barat,Express,1,2,,,,
256,21/01/23,J&T Express,Semarang,Tugu Mulyo,Same Day,2,5,,,,
215,15/02/23,J&T Express,Makassar,Makassar Barat,Reguler,5,5,,,,
136,24/03/23,Sicepat,Pekanbaru,Sukajadi,Same Day,3,5,,,,
245,28/06/22,J&T Express,Medan,Medan Labuhan,Same Day,5,3,,,,
159,20/11/22,Jne,Surakarta,Jebres,Same Day,5,2,,,,
297,11/05/23,Ninja Xpress,Surabaya,Gubeng,Reguler,5,4,,,,
135,18/11/22,Jne,Tangerang,Larangan,Next Day,0,1,,,,
190,20/08/22,Pos Indonesia,Bogor,Babakan Madang,Express,5,3,,,,
266,16/06/22,Jne,Semarang,Tugu,Reguler,2,4,,,,
146,03/06/23,Pos Indonesia,Pontianak,Pontianak Utara,Express,2,4,,,,
117,06/10/22,Jne,Batam,Bulang,Next Day,3,4,,,,
150,16/07/22,Pos Indonesia,Padang,Lubuk Begalung,Express,3,4,,,,
256,16/01/23,J&T Express,Pontianak,Pontianak Utara,Next Day,5,3,,,,
190,30/06/22,Pos Indonesia,Bandar Lampung,Teluk Betung Utara,Express,5,3,,,,
114,31/03/23,Sicepat,Padang,Lubuk Begalung,Next Day,0,1,,,,
296,18/04/23,Jne,Surakarta,Pasarsragen,Next Day,2,5,,,,
145,11/06/23,Ninja Xpress,Surabaya,Rungkut,Next Day,1,5,,,,
166,20/07/22,J&T Express,Surakarta,Kraton,Same Day,0,1,,,,
293,24/08/22,Ninja Xpress,Batam,Bengkong,Next Day,0,1,,,,
275,20/12/22,Jne,Surabaya,Lakarsantri,Next Day,0,1,,,,
197,08/11/22,Jne,Depok,Cinere,Same Day,4,4,,,,
248,15/06/22,Ninja Xpress,Surabaya,Benowo,Express,3,4,,,,
126,28/11/22,Pos Indonesia,Depok,Sawangan,Same Day,0,1,,,,
202,26/01/23,Sicepat,Jakarta,Mampang Prapatan,Express,3,5,,,,
221,05/03/23,Sicepat,Jakarta,Grogol Petamburan,Same Day,4,2,,,,
133,12/06/22,Sicepat,Depok,Limo,Reguler,1,5,,,,
283,13/05/23,Jne,Makassar,Ujung Tanah,Next Day,5,3,,,,
193,29/04/23,J&T Express,Bogor,Cigombong,Reguler,5,3,,,,
182,28/11/22,Sicepat,Tangerang,Serpong Selatan,Express,3,2,,,,
271,17/08/22,J&T Express,Depok,Cimanggis,Same Day,3,2,,,,
118,03/02/23,Sicepat,Pontianak,Pontianak Barat,Same Day,5,3,,,,
167,20/01/23,Jne,Tangerang,Karawaci,Same Day,5,3,,,,
194,06/01/23,Sicepat,Surakarta,Mojogedang,Express,3,2,,,,
130,11/07/22,Jne,Batam,Belakang Padang,Reguler,0,1,,,,
140,22/04/23,J&T Express,Tangerang,Pondok Aren,Reguler,5,4,,,,
218,14/04/23,Jne,Yogyakarta,Panembahan,Reguler,4,4,,,,
170,28/06/22,Pos Indonesia,Semarang,Mijen,Next Day,5,3,,,,
196,10/04/23,Ninja Xpress,Palembang,Jakabaring,Reguler,4,2,,,,
127,16/08/22,Jne,Denpasar,Sanur,Next Day,2,2,,,,
136,31/05/23,Ninja Xpress,Makassar,Ujung Tanah,Same Day,0,1,,,,
296,05/04/23,Jne,Malang,Sukun,Reguler,0,1,,,,
157,16/09/22,Jne,Makassar,Tallo,Same Day,1,4,,,,
238,22/01/23,J&T Express,Denpasar,Nusa Dua,Next Day,4,5,,,,
178,19/03/23,J&T Express,Padang,Padang Selatan,Express,4,5,,,,
266,13/08/22,J&T Express,Pekanbaru,Marpoyan Damai,Same Day,3,4,,,,
173,01/01/23,Ninja Xpress,Surabaya,Kenjeran,Reguler,0,1,,,,
214,24/03/23,J&T Express,Denpasar,Renon,Next Day,1,5,,,,
189,02/02/23,Sicepat,Batam,Batu Aji,Express,0,1,,,,
162,09/03/23,Jne,Jakarta,Menteng,Express,5,2,,,,
167,28/07/22,Ninja Xpress,Batam,Galang,Express,5,3,,,,
148,27/02/23,Jne,Makassar,Makassar Selatan,Next Day,1,4,,,,
289,30/07/22,Pos Indonesia,Semarang,Semanan,Express,5,4,,,,
165,08/07/22,J&T Express,Surabaya,Wonokromo,Express,2,5,,,,
290,17/05/23,J&T Express,Denpasar,Renon,Reguler,2,5,,,,
239,09/08/22,J&T Express,Depok,Cipayung,Same Day,4,5,,,,
146,04/06/23,Ninja Xpress,Semarang,Semarang Utara,Express,1,5,,,,
191,09/11/22,Pos Indonesia,Bandung,Mandalajati,Next Day,1,2,,,,
167,27/03/23,Sicepat,Bandung,Bojongloa Kidul,Next Day,3,5,,,,
272,12/03/23,J&T Express,Palembang,Ilir Timur Tiga,Same Day,5,4,,,,
231,21/11/22,Sicepat,Pontianak,Pontianak Timur,Next Day,4,4,,,,
132,30/01/23,Jne,Depok,Mekarsari,Express,4,2,,,,
300,13/10/22,J&T Express,Pontianak,Pontianak Timur,Next Day,5,3,,,,
239,17/08/22,J&T Express,Medan,Medan Barat,Next Day,5,3,,,,
274,07/12/22,Pos Indonesia,Pontianak,Pontianak Timur,Reguler,4,5,,,,
169,16/03/23,Ninja Xpress,Pekanbaru,Bukit Raya,Reguler,3,4,,,,
289,01/10/22,Pos Indonesia,Bekasi,Bekasi Timur,Next Day,4,2,,,,
230,28/11/22,J&T Express,Surakarta,Batuwarno,Same Day,5,3,,,,
193,25/02/23,Sicepat,Semarang,Candisari,Reguler,2,4,,,,
275,23/06/22,Pos Indonesia,Denpasar,Denpasar Utara,Same Day,1,4,,,,
182,03/11/22,Pos Indonesia,Batam,Galang,Express,0,1,,,,
187,10/09/22,Jne,Surabaya,Tegalsari,Same Day,5,3,,,,
243,27/04/23,Ninja Xpress,Jakarta,Tanah Abang,Next Day,1,4,,,,
240,21/08/22,Sicepat,Depok,Tapos,Reguler,5,5,,,,
122,14/10/22,Sicepat,Bogor,Dramaga,Same Day,3,4,,,,
131,11/11/22,Pos Indonesia,Yogyakarta,Prawirotaman,Express,5,3,,,,
158,04/12/22,Jne,Jakarta,Pancoran,Next Day,4,2,,,,
208,30/08/22,Jne,Surabaya,Tandes,Same Day,1,5,,,,
